ID;Área;Equipamento;QT_UN_APREENDIDAS;QT_UN_LACRADAS;QT_UN_RETIDAS;Valor Estimado;QT_UN_RETIRADAS;Mês;Data;DT_EXTRACAO;Ano
;4-Aduana;Equipamento de Rede de Dados;0;0;77;;77;;30/03/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;26;;26;;30/04/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;24;;24;;30/05/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;13;;13;;30/06/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;17;;17;;30/07/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;52;;52;;30/08/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;984;;984;;30/09/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;1552;;1552;;30/10/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;951;;951;;30/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;1265;;1265;;30/12/2019;;2019
;4-Aduana;Equipamento óptico;0;0;9;;9;;30/01/2019;;2019
;4-Aduana;Equipamento óptico;0;0;845;;845;;28/02/2019;;2019
;4-Aduana;Equipamento óptico;0;0;1052;;1052;;30/03/2019;;2019
;4-Aduana;Equipamento óptico;0;0;682;;682;;30/04/2019;;2019
;4-Aduana;Equipamento óptico;0;0;518;;518;;30/05/2019;;2019
;4-Aduana;Equipamento óptico;0;0;1379;;1379;;30/06/2019;;2019
;4-Aduana;Equipamento óptico;0;0;482;;482;;30/07/2019;;2019
;4-Aduana;Equipamento óptico;0;0;150;;150;;30/08/2019;;2019
;4-Aduana;Equipamento óptico;0;0;11231;;11231;;30/09/2019;;2019
;4-Aduana;Equipamento óptico;0;0;3250;;3250;;30/10/2019;;2019
;4-Aduana;Equipamento óptico;0;0;212;;212;;30/11/2019;;2019
;4-Aduana;Equipamento óptico;0;0;98;;98;;30/12/2019;;2019
;4-Aduana;Outros;0;0;33;;33;;30/01/2019;;2019
;4-Aduana;Outros;0;0;95;;95;;28/02/2019;;2019
;4-Aduana;Outros;0;0;103;;103;;30/03/2019;;2019
;4-Aduana;Outros;0;0;64;;64;;30/04/2019;;2019
;4-Aduana;Outros;0;0;117;;117;;30/05/2019;;2019
;4-Aduana;Outros;0;0;53;;53;;30/06/2019;;2019
;4-Aduana;Outros;0;0;127;;127;;30/07/2019;;2019
;4-Aduana;Outros;0;0;100;;100;;30/08/2019;;2019
;4-Aduana;Outros;0;0;274;;274;;30/09/2019;;2019
;4-Aduana;Outros;0;0;59;;59;;30/10/2019;;2019
;4-Aduana;Outros;0;0;13;;13;;30/11/2019;;2019
;4-Aduana;Outros;0;0;32;;32;;30/12/2019;;2019
;4-Aduana;Antena;0;0;280;;280;;08/05/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;576;;576;;08/05/2019;;2019
;4-Aduana;Equipamento óptico;0;0;138;;138;;08/05/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;46;;46;;08/05/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;21;;21;;08/05/2019;;2019
;4-Aduana;Celulares;0;0;2;;2;;08/05/2019;;2019
;4-Aduana;Antena;0;0;1;;1;;24/09/2019;;2019
;4-Aduana;Cabo Óptico;0;0;1100;;1100;;24/09/2019;;2019
;4-Aduana;Celulares;0;0;3;;3;;24/09/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;5;;5;;27/09/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;2;;2;;24/09/2019;;2019
;4-Aduana;Equipamento óptico;0;0;162;;162;;24/09/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;1;;1;;24/09/2019;;2019
;4-Aduana;Cabo Óptico;0;0;4040;;4040;;04/10/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;65;;65;;04/10/2019;;2019
;4-Aduana;Equipamento óptico;0;0;206;;206;;04/10/2019;;2019
;4-Aduana;Outros;0;0;10;;10;;04/10/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;5;;5;;04/10/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;2;;2;;17/10/2019;;2019
;4-Aduana;Equipamento óptico;0;0;21;;21;;17/10/2019;;2019
;4-Aduana;Cabo Óptico;0;0;600;;600;;07/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;25;;25;;07/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;1;;1;;07/11/2019;;2019
;4-Aduana;Equipamento óptico;0;0;41;;41;;07/11/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;2;;2;;07/11/2019;;2019
;4-Aduana;Antena;0;0;3;;3;;11/11/2019;;2019
;4-Aduana;Bloqueador de sinal (Jammer);0;0;1;;1;;11/11/2019;;2019
;4-Aduana;Cabo Óptico;0;0;2200;;2200;;11/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;16;;16;;11/11/2019;;2019
;4-Aduana;Equipamento óptico;0;0;161;;161;;11/11/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;7;;7;;11/11/2019;;2019
;4-Aduana;Cabo Óptico;0;0;500;;500;;18/11/2019;;2019
;4-Aduana;Celulares;0;0;1;;1;;18/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;12;;12;;14/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;21;;21;;18/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;1;;1;;18/11/2019;;2019
;4-Aduana;Equipamento óptico;0;0;58;;58;;18/11/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;1;;1;;18/11/2019;;2019
;4-Aduana;Antena;0;0;10;;10;;06/12/2019;;2019
;4-Aduana;Cabo Óptico;0;0;1000;;1000;;06/12/2019;;2019
;4-Aduana;Celulares;0;0;4;;4;;06/12/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;62;;62;;02/12/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;27;;27;;06/12/2019;;2019
;4-Aduana;Equipamento óptico;0;0;194;;194;;06/12/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;1;;1;;06/12/2019;;2019
;4-Aduana;Cabo Óptico;0;0;500;;500;;19/12/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;17;;17;;19/12/2019;;2019
;4-Aduana;Equipamento óptico;0;0;47;;47;;19/12/2019;;2019
;4-Aduana;Outros;0;0;1;;1;;19/12/2019;;2019
;4-Aduana;SmartTV Box;0;0;44000;;44000;;30/09/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;5;;5;;12/08/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;3;;3;;13/08/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;11;;11;;14/08/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;16;;16;;14/08/2019;;2019
;4-Aduana;Outros;0;0;1;;1;;14/08/2019;;2019
;4-Aduana;Antena;0;0;45;;45;;15/08/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;40;;40;;15/08/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;3;;3;;15/08/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;8;;8;;23/08/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;3;;3;;23/08/2019;;2019
;4-Aduana;Outros;0;0;6;;6;;23/08/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;4;;4;;23/08/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;11;;11;;05/09/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;13;;13;;05/09/2019;;2019
;4-Aduana;Equipamento óptico;0;0;1;;1;;05/09/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;1;;1;;05/09/2019;;2019
;4-Aduana;Antena;0;0;2;;2;;06/09/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;14;;14;;06/09/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;23;;23;;06/09/2019;;2019
;4-Aduana;Outros;0;0;2;;2;;06/09/2019;;2019
;4-Aduana;Antena;0;0;4;;4;;02/10/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;33;;33;;02/10/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;7;;7;;02/10/2019;;2019
;4-Aduana;Equipamento óptico;0;0;1;;1;;02/10/2019;;2019
;4-Aduana;Outros;0;0;10;;10;;02/10/2019;;2019
;4-Aduana;SmartTV Box;0;0;1;;1;;02/10/2019;;2019
;4-Aduana;Antena;0;0;2;;2;;03/10/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;25;;25;;03/10/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;1;;1;;03/10/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;16;;16;;06/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;4;;4;;06/11/2019;;2019
;4-Aduana;Outros;0;0;7;;7;;06/11/2019;;2019
;4-Aduana;Reforçador de Sinal;0;0;1;;1;;06/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;24;;24;;08/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;52;;52;;08/11/2019;;2019
;4-Aduana;Outros;0;0;1;;1;;08/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;41;;41;;28/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;15;;15;;28/11/2019;;2019
;4-Aduana;SmartTV Box;0;0;1;;1;;28/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;56;;56;;29/11/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;13;;13;;29/11/2019;;2019
;4-Aduana;Outros;0;0;35;;35;;29/11/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;58;;58;;19/12/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;9;;9;;19/12/2019;;2019
;4-Aduana;Outros;0;0;3;;3;;19/12/2019;;2019
;4-Aduana;Equipamento de Radiação Restrita;0;0;11;;11;;23/12/2019;;2019
;4-Aduana;Equipamento de Rede de Dados;0;0;2;;2;;23/12/2019;;2019
;4-Aduana;Outros;0;0;1;;1;;23/12/2019;;2019
